Category,Link,Title,Abstract
Commerce,https://www.insee.fr/fr/statistiques/1283816,Le commerce de biens culturels à l’heure d’Internet et de la dématérialisation,"L’émergence du numérique a révolutionné la vente au détail de biens culturels, particulièrement affectée par la concurrence du e-commerce et les changements liés à la dématérialisation des produits. En 2011, la vente au détail de biens culturels représente un marché de 8 milliards d’euros : 3,5 milliards pour le livre, 2,7 milliards pour la presse et 1,9 milliard pour la musique et la vidéo. Sur les quinze dernières années, le marché du livre est resté plutôt dynamique, mais les ventes diminuent depuis 2012. Le marché de la presse a décliné et celui de la musique et de la vidéo a été peu porteur, avec une baisse marquée des ventes des produits physiques, amorcée en 2003. La vente par Internet est particulièrement développée pour les produits culturels. En 2011, elle représente 17 % du marché du livre et 28 % de celui de la musique et de la vidéo ; elle est largement dominée par les sites étrangers. Son essor a contribué au recul du commerce spécialisé, déjà concurrencé par les grandes surfaces alimentaires. Dans les secteurs spécialisés de la vente de livres et de presse, en perte de vitesse, les entreprises pérennes, plus productives et de plus grande taille, s’en sortent mieux."
Commerce,https://www.insee.fr/fr/statistiques/1281354,Les pharmacies depuis 2000,"En 2012, près de 24 000 pharmacies ont été actives en France*. Elles ont réalisé un chiffre d’affaires de 38 milliards d’euros, soit 53 % de plus qu’en 2000 en valeur.Au cours des dernières années, la croissance en valeur du commerce de détail de produits pharmaceutiques, traditionnellement dynamique, s’est émoussée, en lien avec la baisse des prix des médicaments remboursables. Néanmoins, le taux de marge commerciale est reparti à la hausse depuis 2006 et atteint 27,5 % en 2012.En 2012, les médicaments remboursables composent toujours l’essentiel du chiffre d’affaires des pharmacies, mais leur poids diminue au profit des spécialités non remboursables, dont l’indice des prix progresse fortement sur la période 2000-2012. Tout en restant très largement minoritaire, la parapharmacie décolle.Sur la même période, le paysage juridique des pharmacies a aussi évolué. L’exploitation associée est devenue majoritaire du fait des difficultés à créer de nouvelles officines. Les sociétés d’exercice libéral, plus avantageuses fiscalement et au moment de la transmission, sont en plein essor : en 2012, plus d’une pharmacie sur quatre fonctionne sous ce statut.On compte en moyenne une pharmacie ayant été active en 2012 pour 2 700 habitants en France métropolitaine, mais la répartition territoriale n’est pas uniforme*. Avertissement : La publication Insee Première n°1525 disponible sur Internet a été légèrement révisée en avril 2015 pour mieux préciser le mode de décompte des pharmacies retenu dans l’étude. Leur nombre n’est pas mesuré à une date donnée mais en moyenne sur l’année, en prenant ainsi en compte toutes les pharmacies ayant eu une activité à un moment de l’année, y compris celles ayant débuté ou bien cessé leur activité dans l’année. Les phrases modifiées sont signalées par un *."
Commerce,https://www.insee.fr/fr/statistiques/1287979,Le commerce en 2014,"L'activité du commerce repart légèrement à la hausse en 2014. Ce mouvement est favorisé par la légère augmentation de l'investissement des entreprises et par une demande des ménages un peu plus dynamique que les années précédentes. Les ventes progressent en volume dans le commerce de gros et le commerce de détail (+ 0,8 % dans les deux cas). Elles se replient néanmoins en valeur dans ces deux secteurs en raison d'une baisse des prix, modérée dans le commerce de détail et plus marquée dans le commerce de gros. Dans le commerce et la réparation d'automobiles, les ventes se stabilisent en volume mais progressent en valeur. L'emploi salarié dans les secteurs commerciaux continue de se contracter entre fin 2013 et fin 2014 (– 0,5 %), comme dans l'ensemble des secteurs principalement marchands."
Commerce,https://www.insee.fr/fr/statistiques/1560279,Le commerce de détail d’optique depuis 2003,"Le commerce de détail d’optique s’est développé rapidement entre 2003 et 2013 ; l’emploi salarié y a augmenté de 3,7 % par an en moyenne contre 1,6 % dans l’ensemble du commerce de détail. La croissance du nombre de points de vente est légèrement plus marquée : + 4,3 % par an sur la décennie. Cet essor s’accompagne d’une faible baisse du nombre de salariés par magasin et, après 2011, d’une diminution du chiffre d’affaires en valeur par point de vente. Dans ce secteur, les actifs bénéficient de rémunérations plus importantes que dans le reste du commerce de détail, reflétant des qualifications plus élevées. En outre, le prix de l’optique médicale a augmenté moins vite que l’inflation au cours de la dernière décennie. Néanmoins, la marge commerciale de l’optique demeure l’une des plus élevées du commerce de détail : une entreprise sur deux pratique un taux supérieur à 62 %. Toutefois, les évolutions des dernières années semblent moins favorables : la progression du chiffre d’affaires marque le pas, le taux de profitabilité diminue et la création de nouveaux points de vente ralentit."
Commerce,https://www.insee.fr/fr/statistiques/1280930,Le commerce en 2011,"Le redémarrage de l’activité commerciale, amorcé en 2010, se confirme en 2011. Il est encore plus net dans le commerce de gros, davantage affecté par la crise en 2009 : les ventes augmentent de 3,8 % en volume, après + 2,6 % en 2010. Dans le commerce de détail et le commerce et la réparation automobiles, elles progressent respectivement de 1,3 % et 1,0 %, à peu près au même rythme qu’en 2010. Les ventes du commerce de détail restent tirées par le secteur non alimentaire, alors que l’activité du commerce alimentaire est stable. En 2011, les effectifs salariés du commerce augmentent un peu plus que ceux de l’ensemble des secteurs marchands (+ 0,7 % contre + 0,4 %), mais ne retrouvent pas leur niveau de 2008. Les créations d’entreprises commerciales diminuent nettement, même si elles restent soutenues par le régime des auto-entrepreneurs."
Commerce,https://www.insee.fr/fr/statistiques/4232605,Les métiers du commerce et de l’artisanat commercial : de la diversité mais peu de mixité,"En 2018, la moitié des 3,5 millions d’actifs du commerce et de l’artisanat commercial exercent des métiers spécifiquement commerciaux. Les autres exercent des métiers relevant de l’artisanat ou de l’industrie, de la logistique, de fonctions support ou en lien avec la santé. Prépondérants dans le commerce de détail et le commerce de gros, les métiers commerciaux n’ont qu’un poids secondaire dans l’artisanat commercial et le commerce et la réparation d’automobiles. Les métiers logistiques sont surtout présents dans le commerce de gros. Entre 2010 et 2018, leurs effectifs se contractent avec la forte baisse du nombre de manutentionnaires. Le poids des métiers support diminue en raison de la chute des effectifs des employés administratifs et des secrétaires.Les métiers de l’artisanat et de l’industrie et les métiers logistiques sont à dominante masculine, les métiers de la santé et les métiers support à dominante féminine. Les métiers commerciaux sont mixtes dans leur ensemble, mais le sont rarement pris individuellement. Les professions de caissier ou de vendeur de l’artisanat commercial sont presque exclusivement féminines, celles de grossiste indépendant ou d’ingénieur technico-commercial essentiellement masculines. En 2018, les femmes sont toujours peu présentes dans les catégories socioprofessionnelles les plus élevées. Ce déséquilibre est plus marqué dans le commerce que dans l’ensemble de l’économie marchande."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/1281281,Le patrimoine économique national en 2010,"Après deux années de repli, le patrimoine économique national augmente de 9,5 % en 2010. Il dépasse 13 000 milliards d’euros, soit l’équivalent de 7,8 années de produit intérieur net. Ce rebond s’explique par la forte hausse des prix de l’immobilier, dans tous les secteurs institutionnels résidents.Ainsi, le patrimoine non financier des ménages, principalement composé d’actifs immobiliers, s’accroît fortement. Combiné à la progression du patrimoine financier, cela conduit à un montant du patrimoine total des ménages dépassant largement le niveau d’avant la crise survenue en 2008. Les valeurs nettes des sociétés financières et non financières progressent aussi en 2010. En revanche, le patrimoine net des administrations publiques est encore en repli. Ce recul est toutefois moins prononcé qu’en 2009, grâce au rebond de la valeur de leurs actifs immobiliers."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/1280978,Les comptes de la Nation en 2010,"En 2010, l’économie française renoue avec la croissance : le produit intérieur brut progresse de 1,5 % en moyenne annuelle, après une chute de 2,7 % en 2009 sans précédent depuis la seconde guerre mondiale. Corrigée du nombre de jours ouvrables, la hausse est de + 1,4 %. Les flux d’échanges extérieurs rebondissent vivement. L’investissement des entreprises repart à la hausse, et leur comportement de stockage apporte un fort soutien à l’activité. La consommation des ménages accélère. À l’inverse, la demande des administrations publiques est affectée par le contrecoup du plan de relance de 2009. Le pouvoir d’achat des ménages ralentit malgré le redémarrage des revenus d’activité, car les prix repartent à la hausse. Le taux de marge des sociétés non financières progresse."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/1280914,Les comptes de la Nation en 2011,"En 2011, la croissance de l’économie française se maintient : le produit intérieur brut en euros constants progresse de 1,7 % en moyenne annuelle, au même rythme qu’en 2010. La croissance est soutenue par la demande des entreprises : leurs dépenses d’investissement accélèrent et, après deux années de déstockage, elles reconstituent leurs stocks. Importations et exportations augmentent de conserve, si bien que les échanges extérieurs sont neutres sur la croissance. En revanche, les dépenses de consommation des ménages progressent d’à peine 0,3 %, après l’accélération de 2010. Le pouvoir d’achat du revenu disponible brut des ménages croît à un rythme ralenti : l’accélération des prix l’emporte sur celle des revenus d’activité. Le taux d’épargne des ménages progresse très légèrement tandis que le taux de marge et, surtout, le taux d’autofinancement des sociétés non financières sont en fort repli."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/4161181,Les comptes de la Nation en 2018,"En 2018, l’activité décélère nettement en France : le produit intérieur brut (PIB) en euros constants s’accroît de 1,7 %, après + 2,3 % en 2017 et + 1,1 % en 2016. La consommation des ménages et les dépenses d’investissement ralentissent. Les exportations décélèrent, mais plus modérément que les importations, si bien que la contribution des échanges extérieurs à la croissance se redresse. En valeur, le solde des échanges extérieurs s’améliore légèrement malgré la dégradation de la facture énergétique. Le pouvoir d’achat du revenu disponible brut des ménages augmente un peu moins vite qu’en 2017. Le taux d’épargne des ménages augmente pour atteindre 14,2 %, alors que le taux de marge des sociétés non financières diminue et s’établit à 31,2 %."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/1281352,Les comptes de la Nation en 2013,"En 2013, la croissance de l’économie française reste faible : le produit intérieur brut en euros constants progresse de 0,3 %, comme en 2012. La consommation des ménages redémarre, après une baisse historique en 2012. En revanche, l’investissement total recule pour la première fois depuis 2009, résultat d’une réduction des dépenses tant des entreprises que des ménages. Du fait de la légère reprise de la demande intérieure, les importations se redressent. La progression des exportations est un peu supérieure, si bien que les échanges extérieurs contribuent positivement à la croissance. Après un net recul en 2012, le pouvoir d’achat du revenu disponible brut des ménages se stabilise en 2013 sous l’effet de la désinflation, en dépit de la hausse des prélèvements. Le taux d’épargne des ménages est quasi stable. Les taux de marge et d’autofinancement des sociétés non financières diminuent de nouveau."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8303638,Le compte prévisionnel de l’agriculture en 2024,"En 2024, d’après les estimations du compte prévisionnel de l’agriculture, la production agricole baisserait de 7,5 % en euros courants : la retombée des prix s’accompagnerait d’une réduction en volume.La production végétale baisserait de 6,8 % en volume ; des conditions météorologiques défavorables ont particulièrement affecté la production de vin et celle des grandes cultures. Les prix reculeraient pareillement de 6,8 %, conduisant à une baisse exceptionnelle de 13,1 % en valeur. La production animale fléchirait de 1,4 % en valeur. Après une forte élévation les années précédentes, les prix seraient désormais en recul (-2,3 %), faisant plus que compenser un très léger rebond des volumes (+0,9 %).Les consommations intermédiaires baisseraient de 8,0 % en valeur. La diminution désormais sensible de leur prix permettrait leur reprise en volume. Comme l’année précédente, la valeur ajoutée de la branche agricole serait en diminution : la production se replie davantage que les consommations intermédiaires. Au total, la valeur ajoutée brute au coût des facteurs par actif en termes réels diminuerait de 7,7 % en 2024 après une baisse de 9,6 % en 2023. Elle avait progressé de 8,7 % en 2021 puis de 14,4 % en 2022."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8275760?sommaire=8071406,Comptes nationaux par catégories de ménages en 2022,"En 2022, le revenu national net, égal à l’ensemble des ressources des agents économiques résidents, est en moyenne de 32 700 euros par habitant et de 46 700 euros par unité de consommation (UC). Cette moyenne couvre de fortes disparités. Avant redistribution, le revenu primaire élargi moyen par UC est de 114 700 euros pour les 20 % les plus aisés, contre 9 800 euros pour les 20 % les plus modestes.Après intégration de l’ensemble des transferts (prélèvements, prestations sociales monétaires et bénéfices des services publics), le niveau de vie élargi des 20 % les plus aisés s’élève en moyenne à 78 700 euros par UC et celui des 20 % les plus modestes à 30 400 euros par UC. Au milieu de l’échelle des revenus, ces transferts augmentent de 16 % le niveau de vie. Au total, 57 % des personnes reçoivent en net plus qu’elles ne versent au titre de cette redistribution élargie.Le revenu disponible net des ménages, mesuré après prélèvement des impôts directs et versement des prestations sociales monétaires mais sans valoriser les services publics, s’élève en moyenne à 32 200 euros par UC en 2022. Il est 5,5 fois plus élevé pour les 10 % les plus aisés que pour les 10 % les plus modestes."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8210847?sommaire=8071406,La consommation des ménages en 2023,"En 2023, la dépense de consommation finale des ménages ralentit nettement en volume (+0,8 %), après avoir connu un rebond en sortie de la crise sanitaire. L’année 2023 est marquée par un contexte de forte inflation (+7,1 % en moyenne annuelle), particulièrement pour les produits alimentaires (+12,2 %) : les dépenses en ces produits diminuent de 3,1 % en volume. En revanche, la consommation en services progresse, mais plus faiblement qu’en 2022, notamment pour des activités affectées par la crise sanitaire qui étaient encore dans une phase de rattrapage (hébergement et restauration ; loisirs, sport et culture).Le pouvoir d’achat du revenu disponible des ménages progresse légèrement (+0,8 % et +0,3 % par unité de consommation), l’augmentation du revenu disponible brut en euros courants (+8,0 %) étant modérée par la forte croissance des prix. Le taux d’épargne des ménages est quasi stable : il s’établit à 16,9 % et reste à un niveau plus élevé qu’avant-crise."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8211334,Le compte provisoire de l’agriculture en 2023,"En 2023, d’après les estimations du compte provisoire de l’agriculture, la production agricole en valeur se replierait de 1,5 %, dans un contexte mondial de retombée des prix des céréales et des matières premières après deux années de fortes hausses.La production végétale progresserait de 6,3 % en volume. Elle baisserait pourtant de 5,8 % en valeur, du fait d’un recul des prix (‑11,4 %). La production animale s’élèverait de 4,9 % en valeur, l’augmentation des prix (+6,8 %) faisant plus que compenser la baisse des volumes (‑1,8 %).Les consommations intermédiaires augmenteraient de 1,3 % en valeur. Les prix des engrais s’élèveraient de nouveau, mais ceux de l’alimentation animale et de l’énergie diminueraient. Après s’être accrue pendant deux ans, la valeur ajoutée de la branche agricole serait en recul, la production étant en repli alors que les consommations intermédiaires s’élèvent. Au total, la valeur ajoutée brute au coût des facteurs par actif en termes réels diminuerait de 9,6 %, après avoir progressé de 8,7 % en 2021 et de 14,4 % en 2022."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8208982,Le compte des services marchands en 2023,"Les services marchands progressent plus modestement en 2023 qu’en 2021 et 2022. La valeur ajoutée (VA) augmente de 2,5 % en volume. C’est moins que dans l’agriculture et l’industrie-construction (+4,9 % pour les deux branches), mais davantage que dans le commerce-transport-services financiers où la VA diminue nettement (-1,9 %). Pour autant, la part de la VA des services marchands dans l'économie s’accroît à nouveau après trois années de contraction : elle atteint 35,8 % du PIB en 2023.L’investissement en services marchands marque un coup d’arrêt brutal après deux années de croissance, notamment en raison de la crise du marché immobilier. La consommation des ménages en services continue de croître (+3,0 %), mais à un rythme plus modéré que les années précédentes. Les échanges extérieurs poursuivent leur croissance depuis 2020, mais l’excédent tombe à près de 3,6 milliards d'euros, son plus bas niveau depuis 2019."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8208814,Le compte du commerce en 2023,"En 2023, en France, les ventes des secteurs commerciaux hors automobile fléchissent dans un contexte de ralentissement de l’économie. Les ventes se contractent dans le commerce de gros, notamment celles des grossistes en produits alimentaires. Le tassement des ventes du commerce de détail en magasin recouvre des disparités. Celles de l’alimentaire se contractent de façon notable, pénalisées par la forte hausse des prix, tandis que celles du non-alimentaire sont presque stables. Dans le commerce de détail hors magasin, les ventes poursuivent leur repli, pâtissant également de la forte hausse des prix alimentaires. À l’inverse, le chiffre d’affaires progresse vigoureusement dans le commerce et la réparation d’automobiles. L’emploi salarié du commerce dans son ensemble est quasi stable, alors qu’il augmente légèrement dans le tertiaire marchand. Enfin, la création d’entreprises dans le commerce et l’artisanat commercial est en léger recul et les défaillances poursuivent leur hausse."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8194620?sommaire=8071406,Le compte des administrations publiques en 2023,"En 2023, le déficit public s’établit à 153,9 Md€ après 125,8 Md€ en 2022, soit 5,5 % du produit intérieur brut après 4,7 %. Les recettes ralentissent nettement, et baissent en part de PIB, en raison surtout du faible dynamisme de certaines assiettes taxables et dans une moindre mesure des mesures nouvelles de réduction d’impôt. Même si elles baissent aussi en part de PIB, les dépenses ralentissent moins ; malgré le repli de la charge de la dette, elles sont encore portées par l’augmentation générale des prix et des prestations indexées. Le déficit des administrations publiques est essentiellement porté par les administrations centrales. Le déficit des administrations publiques locales se creuse cependant, tandis que les administrations de sécurité sociale accroissent leur excédent. La dette publique s’établit à 109,9 % du PIB, après 111,2 % en 2022."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/8193933?sommaire=8071406,Les comptes de la Nation en 2023,"L'année 2023 s'est inscrite, dans la continuité de l'année 2022, dans un contexte de forte inflation, particulièrement marquée pour la consommation des ménages. La croissance de l'économie française a été modérée : le PIB (en volume) a augmenté de 0,9 %, après une croissance de 2,6 % en 2022, elle-même expliquée par un fort effet d'acquis fin 2021 (2,4 %), tandis que tout au long de l’année 2022, la croissance avait été faible.Le pouvoir d’achat du revenu disponible brut des ménages augmente de 0,8 %, principalement porté par les revenus d’activité et dans une moindre mesure les prestations sociales, notamment les pensions de retraite et les revenus du patrimoine. Le taux de marge des sociétés non financières reste supérieur à son niveau précédant la crise sanitaire. La vive hausse des taux d’intérêt résultant de la persistance de l’inflation comprime la marge de taux des banques, réduisant d’autant la valeur ajoutée du secteur financier. Le besoin de financement de la Nation diminue de 0,1 point de PIB en 2023 (soit 48,2 Md€), la hausse du PIB en valeur étant plus forte que celle du besoin de financement de la Nation."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/7734536,Le compte prévisionnel de l’agriculture pour 2023,"En 2023, d'après les estimations du compte prévisionnel de l'agriculture, la production agricole en valeur se replierait de 0,8 %, dans un contexte mondial de retombée des prix des céréales et des matières premières après deux années de fortes hausses. Les productions végétales progresseraient de 6,1 % en volume. Les récoltes de céréales augmenteraient de 5,8 %, avec le retour à des conditions météorologiques moins pénalisantes que celles de l'été 2022. La production viticole s'accroîtrait encore de 3,3 %, après la forte hausse de l'année précédente. Au total, la production végétale baisserait pourtant de 4,6 % en valeur, du fait d'un recul des prix (-10,1 %). La production animale s'élèverait de 5,2 % en valeur, l'augmentation des prix faisant plus que compenser la baisse des volumes. Les consommations intermédiaires augmenteraient de 2,5 % en valeur, sous l'effet principalement d'une nouvelle hausse du prix des engrais. Après s'être accrue pendant deux ans, la valeur ajoutée de la branche agricole serait en recul, la production étant en repli alors que les consommations intermédiaires s'élèvent. Au total, la valeur ajoutée brute au coût des facteurs par actif en termes réels diminuerait de 9,0 %, après avoir progressé de 13,1 % en 2021 puis de 9,6 % en 2022."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/7669703,Le patrimoine économique national en 2022,"Fin 2022, le patrimoine économique national s’est élevé à 20 052 milliards d’euros. Sa croissance a été moins soutenue qu’en 2021 (+5,6 % après +9,1 %). En particulier, le patrimoine des ménages s’est stabilisé après une forte hausse (+0,3 %, après +8,7 % en 2021) en raison du repli des prix des terrains bâtis, et a atteint 14 791 milliards d’euros. Dans le même temps, le patrimoine des sociétés non financières (+18,3 %, après +8,7 % en 2021) comme celui des administrations publiques ont augmenté notamment en raison de l’effet comptable de la baisse de la valeur de marché de la dette et de la hausse des actifs immobiliers.À l’inverse, le patrimoine des sociétés financières a diminué, il a atteint 395 milliards d’euros."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/7645553,Le compte provisoire de l'agriculture pour 2022,"En 2022, la production agricole en valeur augmente de 16,6 % dans un contexte mondial de renchérissement de l’énergie et des matières premières et agricoles. Les conditions météorologiques extrêmement chaudes et sèches de l’été ont fortement pénalisé les récoltes de céréales, protéagineux, betteraves et pommes de terre. La production de céréales diminue ainsi de 11,0 % en volume. En revanche, la production viticole s’accroît de 34,9 % en volume. Au total, la production végétale progresse légèrement en volume (+1,7 %), mais notablement en valeur (+17,4 %) du fait de l’évolution des prix. La production animale s’élève de 17,5 % en valeur, l’augmentation des prix faisant plus que compenser la baisse des volumes. Les consommations intermédiaires augmenteraient de 15,7 % en valeur, en raison de l’envolée des prix de l’alimentation animale, des produits énergétiques et des engrais. Toutefois, la valeur ajoutée de la branche agricole progresserait de nouveau nettement, avec la forte hausse de la valeur de la production. Au total, d’après les estimations du compte provisoire de l’agriculture, la valeur ajoutée brute au coût des facteurs par actif augmenterait de 9,6 % en termes réels, après 13,1 % en 2021."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/7623628,Le compte des administrations publiques en 2022,"En 2022, le déficit public s’établit à 124,5 milliards d’euros, après 162,0 milliards d’euros en 2021, soit 4,7 % du produit intérieur brut après 6,5 %. Les dépenses publiques décidées en 2022 pour soutenir les ménages et les entreprises face aux prix élevés de l’énergie compensent en partie la forte baisse des dépenses liées à la crise sanitaire. L’accélération des prix entraîne une hausse des prestations sociales indexées et de la charge de la dette, dont une partie est aussi indexée sur l’inflation. Les recettes publiques continuent de bénéficier du rebond de l’activité post-crise. Le déficit des administrations publiques est porté par les administrations centrales, tandis que les administrations de sécurité sociale deviennent excédentaires. La dette publique s’élève à 111,8 % du PIB fin 2022, après 112,9 % fin 2021."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/7623591,Les comptes de la Nation en 2022,"En 2022, l’activité achève son rebond initié en 2021 : le produit intérieur brut (PIB) en euros constants augmente de 2,5 %, après +6,4 % en 2021 et -7,5 % en 2020. Cette progression est principalement liée à un effet d’acquis, avec une croissance faible tout le long de l’année mais un niveau moyen supérieur à celui de 2021, année qui avait été encore très affectée par la crise sanitaire sur le premier semestre. L’année 2022 a par ailleurs été marquée par une forte hausse des prix, en grande partie issue d’une hausse des prix de l’énergie.Le revenu disponible brut des ménages accélère en euros courants, moins que les prix de consommation, si bien que le pouvoir d’achat moyen (par unité de consommation) recule un peu (-0,3 % après +2,1 %). Le taux de marge des sociétés non financières se replie avec la fin des mesures de soutien liées à la crise sanitaire et retrouve un niveau comparable à celui d’avant-crise. Le besoin de financement de la Nation se creuse de 2,5 points de PIB pour atteindre 3,7 % du PIB en 2022 (soit 97,6 Md€), principalement du fait d’une dégradation du solde des échanges extérieurs."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/1281388,Les comptes de la Nation en 2012,"En 2012, la croissance économique française est nulle : en euros constants, le produit intérieur brut stagne, après avoir crû de 2,0 % en 2011. Les entreprises réduisent leurs investissements et leurs stocks. La consommation des ménages diminue, une première depuis 1993. Conséquence de l’atonie de la demande intérieure, les importations reculent. En revanche, les exportations continuent de progresser, si bien que les échanges extérieurs contribuent positivement à la croissance. Le pouvoir d’achat du revenu disponible brut des ménages recule, en raison essentiellement du ralentissement des revenus d’activité et du patrimoine et de l’accélération des impôts courants, et le taux d’épargne des ménages se replie. Les taux de marge et d’autofinancement des sociétés non financières diminuent de nouveau."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/6532718,Le patrimoine économique national en 2021,"Fin 2021, le patrimoine économique national s’est élevé à 18 906 milliards d’euros. Sa croissance s’est poursuivie à un rythme soutenu, plus encore qu’en 2020 (+ 8,1 % après + 6,6 %). Le patrimoine des ménages a continué de croître à un rythme élevé (+ 8,0 % après + 6,5 %), et a atteint 14 600 milliards d’euros. Il a été porté par la hausse des prix des terrains bâtis, et en second lieu par celle des actifs financiers. Le patrimoine des sociétés non financières a atteint 3 295 milliards d’euros. Son rythme de croissance a ralenti légèrement (+ 5,5 % après + 7,5 %), compte tenu notamment de la forte hausse des cours boursiers. Le patrimoine des sociétés financières a décru légèrement (– 2,1 % après + 34,0 %) ; il s’est élevé à 636 milliards d’euros. Enfin, le patrimoine des administrations publiques s’est redressé, après deux années de baisse, pour s’établir à 375 milliards d’euros."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/6467885,Le commerce en 2021,"En 2021, en France, les ventes des secteurs commerciaux s’améliorent avec le rebond de l’activité économique. L’assouplissement des mesures de lutte contre l’épidémie de Covid-19 permet une reprise de l’activité des commerces de détail non alimentaires. Tous ne retrouvent cependant pas le niveau d’activité de 2019, en particulier les grands magasins et les commerces d’habillement-chaussure. Les ventes rebondissent également dans le commerce de gros et le commerce et la réparation d’automobiles. Le commerce de véhicules automobiles, très pénalisé en 2020, ne rattrape pas son niveau d’avant-crise. Dans le commerce de détail, les ventes du commerce alimentaire en magasin se stabilisent, après une année 2020 en forte croissance. L’activité poursuit son accélération dans le commerce hors magasin, avec le maintien d’une part importante de vente en ligne.En 2021, l’emploi salarié du commerce rebondit de 3,0 %, moins vigoureusement que dans le tertiaire marchand hors intérim (+ 4,3 %). Il dépasse néanmoins son niveau de fin 2019 dans chacun des trois grands secteurs commerciaux.Au 1er trimestre 2022, le volume des ventes reste supérieur à son niveau du 1er trimestre 2019 malgré une nette dégradation du climat des affaires."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/6447881,Les comptes de la Nation en 2021,"En 2021, l’activité rebondit nettement : le produit intérieur brut (PIB) en euros constants progresse de 6,8 %, après – 7,8 % en 2020. Ce rebond franc n’est toutefois pas complet, tout comme l’amélioration de la situation sanitaire à laquelle il est largement lié. Ainsi, en moyenne sur l’année 2021, le PIB est 1,5 % inférieur à son niveau moyen en 2019. La production des diverses branches et les composantes de la demande rebondissent, avec cependant des différences importantes d’intensité.Avec la forte reprise de l’activité, les revenus du travail contribuent au dynamisme du revenu disponible des ménages. Ainsi, malgré des prix allants, le pouvoir d’achat des ménages par unité de consommation progresse de 1,9 %. Avec le rebond des dépenses de consommation, le taux d’épargne diminue mais reste à un niveau historiquement élevé, à 18,7 %. La reprise économique stimule les résultats des entreprises, qui bénéficient aussi d’une forte augmentation des revenus de la propriété, notamment ceux reçus du reste du monde. Dans ces conditions, le besoin de financement de la Nation se réduit, à 0,4 % du PIB."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/6447748,Le compte des administrations publiques en 2021,"En 2021, le déficit public s’établit à 160,7 milliards d’euros, après 205,5 milliards d’euros en 2020, soit 6,4 % du produit intérieur brut après 8,9 %. Les dépenses liées à la crise sanitaire se maintiennent, tandis que celles qui avaient ralenti du fait des arrêts d’activité en 2020 rebondissent. De plus, les dépenses des administrations publiques sont stimulées par la montée en charge du plan « France relance ». En contrepartie, les recettes publiques augmentent fortement du fait du rebond de l’activité et du financement d’une partie du plan de relance par l’Union européenne. Comme en 2020, le déficit des administrations publiques est porté par les administrations centrales et les administrations de sécurité sociale. La dette publique s’élève à 112,5 % du PIB fin 2021, après 114,6 % fin 2020."
Comptes nationaux annuels,https://www.insee.fr/fr/statistiques/6440639,Produits intérieurs bruts régionaux de 2000 à 2020,"En 2020, le PIB par habitant est de 34 100 euros en France. Il s’élève à 57 600 euros en Île‑de‑France, contre 29 200 euros en France métropolitaine hors Île-de-France et 20 200 euros dans les régions d’outre-mer. Le niveau élevé du PIB par emploi en Île‑de‑France, en lien avec la présence de secteurs à forte valeur ajoutée, ainsi que la contribution de travailleurs résidant dans d’autres régions et la faible proportion de personnes âgées expliquent l’écart de PIB par habitant avec les autres régions.En écartant l’année 2020, où les effets de la pandémie de Covid-19 ont fortement mais transitoirement affecté l’activité économique, les PIB par habitant augmentent dans toutes les régions entre 2000 et 2019, en particulier aux Antilles et à La Réunion où les niveaux se rapprochent ainsi de ceux des régions métropolitaines."
